user,event_date,logon_count,after_hours_logon_count,logon_pc_count,device_connect_count,after_hours_device_count,device_pc_count,file_count,unique_file_count,after_hours_file_count,usb_file_count,usb_executable_count,http_count,http_domain_count,after_hours_http_count,job_site_count,leak_site_count,keylogger_site_count,email_count,external_email_count,external_attachment_email_count,external_email_size,after_hours_email_count,mass_recipient_email_count,z_after_hours_logon_count,z_logon_pc_count,z_logon_count,z_after_hours_device_count,z_device_connect_count,z_usb_file_count,z_file_count,z_unique_file_count,z_after_hours_file_count,z_http_domain_count,z_after_hours_http_count,z_external_email_count,z_external_attachment_email_count,z_external_email_size,z_after_hours_email_count,z_mass_recipient_email_count,z_job_site_count,z_leak_site_count,z_keylogger_site_count,z_usb_executable_count,generic_score,hybrid_score
NGC0058,2011-03-05,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,2.0,1.0,66283.0,5.0,0.0,2.462144197547995,0.2502872845967829,0.2502872845967829,7.681145747868609,1.3655874099303693,6.161918653989428,6.161918653989428,6.161918653989428,6.0,0.3525424602635112,2.631520417876935,0.490100306973878,0.8154291088870965,0.7046399022996416,3.184255665253297,0.0,0.0,0.0,0.0,0.0,3.0977275101845145,2.161205239663615
KLH0596,2011-02-01,2.0,1.0,1.0,9.0,9.0,1.0,27.0,27.0,27.0,27.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7337993857053428,1.9602140248191873,6.0,6.0,6.0,6.0,6.0,6.0,2.4199161539755933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08652515965473,2.1533896462707416
GCL0016,2010-08-29,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,5.3851648071345055,0.467024245261109,0.6829087168802266,10.0,4.417922892526209,3.656281122823182,3.656281122823182,3.656281122823182,6.0,0.0,3.086473422461353,0.0,0.0,0.0,5.197407438964367,0.0,0.0,0.0,0.0,0.0,3.0761733802134525,2.146167474567525
ILJ0526,2010-04-17,2.0,2.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.10790787294713393,0.48329522325794244,7.681145747868609,0.5681461395051879,1.452390597097155,1.452390597097155,1.452390597097155,10.0,0.27445816364045217,7.681145747868609,0.0,0.0,0.0,3.775478418443892,0.0,0.0,0.0,0.0,0.0,3.0754630523730566,2.1456718970044584
DCH0843,2011-01-27,2.0,1.0,1.0,6.0,6.0,1.0,9.0,9.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7071067811865475,1.9479996341858585,6.0,6.0,6.0,6.0,6.0,6.0,1.7061232619229028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0551437991607613,2.1314956738330895
LIM0674,2011-04-30,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,6.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,10.0,0.31371798324049033,0.5336834800576438,10.0,2.0555695707650528,0.8941242952582993,0.8941242952582993,0.8941242952582993,3.775478418443892,0.9918641344789071,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0509668026611467,2.128581490228707
EHB0824,2010-07-20,2.0,1.0,1.0,9.0,9.0,1.0,14.0,14.0,14.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7071067811865475,1.9479996341858585,6.0,6.0,6.0,6.0,6.0,6.0,1.2523746080515532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362376052494553,2.118305305987992
AHM0410,2010-05-22,2.0,2.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,1.0,80961.0,4.0,0.0,7.681145747868608,0.20161761044899795,0.5932957202395389,7.681145747868609,0.13410565077289566,0.7186603317847853,0.7133803672938314,0.7133803672938314,8.217171728183652,0.7176992932859773,6.886298716166534,0.7548207321301726,1.0332397302208784,0.9385887651786043,8.938489790494119,0.0,0.0,0.0,0.0,0.0,3.0327084504077617,2.1158431049356476
MCD0125,2010-03-27,3.0,3.0,2.0,1.0,1.0,1.0,13.0,13.0,13.0,13.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,33276.0,4.0,0.0,2.9392438285875313,1.3588751988783034,1.1110359165891361,7.681145747868609,1.375250421887959,2.0927089905989953,2.0927089905989953,2.0927089905989953,10.0,0.0,1.0439670837899224,0.0,0.0,0.4914134400854745,2.0003901387169027,0.0,0.0,0.0,0.0,6.0,2.3316595083870757,2.1151112849212157
EHD0584,2010-10-01,3.0,1.0,2.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.56719174920111,1.2325960860304526,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009174489610817,2.0994240625191747
BJM0111,2011-03-06,2.0,2.0,1.0,8.0,8.0,1.0,21.0,21.0,21.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,21110.0,1.0,0.0,4.110826059450974,0.5516772843673703,1.56077410649673,8.689980151066836,0.6307230532178567,0.5997135852444319,0.5940747400286284,0.5940747400286284,7.370928982835861,0.3907885567140373,7.681145747868611,1.1038561466354084,0.0,1.3070584671878511,7.681145747868606,0.0,0.0,0.0,0.0,2.4621441975479947,2.7202555662398,2.0982598064793483
GHL0460,2010-11-03,2.0,1.0,1.0,4.0,4.0,1.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6807456457050176,1.938253041283898,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9824936083173483,2.0808094941748942
AAM0658,2010-10-21,2.0,1.0,1.0,3.0,3.0,1.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6546536707079771,1.931146498453386,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9810113459967336,2.0797753576721396
RUM0880,2011-03-01,3.0,1.0,1.0,2.0,2.0,1.0,10.0,10.0,10.0,10.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,9.0,8.0,3.0,220521.0,0.0,0.0,3.0,0.5735008860099758,1.2512624651454056,10.0,0.6530684422913958,1.1561184906741788,1.1431114287561017,1.1431114287561017,8.004477864067892,0.4027513216389891,5.20187651435287,1.3335054091227854,1.1802853075947293,0.8404603925598649,0.0,0.0,0.0,0.0,0.0,4.358898943540673,2.4680456715953096,2.0766864290756195
ATP0662,2011-01-15,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,7.0,7.0,7.0,0.0,1.0,0.0,10.0,7.0,3.0,217831.0,10.0,0.0,2.1154143423701632,0.5516772843673704,0.0,7.681145747868609,0.5026118907935698,1.435278608599041,1.4352786085990403,1.4352786085990403,10.0,0.6980305922660613,4.106876607799501,1.3513284632341576,1.4588762041757182,0.7838922926408368,5.3752731715848725,0.0,0.0,3.1488638494023524,0.0,0.0,2.605474464347792,2.074075753566093
BBS0422,2010-04-24,1.0,1.0,1.0,2.0,2.0,1.0,6.0,6.0,6.0,6.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,6.0,4.0,2.0,94631.0,6.0,0.0,1.6948679657847834,0.30678774081345733,0.12418639850002003,10.0,2.6239179326569846,2.90242311642556,2.6432732897252156,2.6432732897252156,9.31419864376122,0.0909691291396368,2.3221639408664565,1.7259808201247817,2.0429245772833986,0.9747947023951526,3.936999220129489,0.0,0.0,0.0,0.0,0.0,2.9714141987522846,2.0730796735481056
MAR0955,2011-02-05,1.0,1.0,1.0,5.0,5.0,1.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6807456457050176,0.6807456457050176,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.951055923427876,2.0588762256473556
QJR0688,2010-11-28,1.0,1.0,1.0,2.0,2.0,1.0,10.0,10.0,10.0,10.0,0.0,9.0,7.0,9.0,0.0,0.0,0.0,6.0,3.0,2.0,102939.0,6.0,0.0,6.0,0.20582228910848957,0.20582228910848957,6.0,1.3983721817086472,1.9029395976519718,1.8927361526759452,1.8927361526759452,6.0,1.2264474358716853,10.0,0.682482872392198,1.3593620290529833,0.7740551839033493,6.26557096702726,0.0,0.0,0.0,0.0,0.0,2.9480955437538845,2.0568108444794544
IBS0836,2010-05-08,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,46663.0,1.0,0.0,3.4801780279200445,0.462095088906848,0.6649524416687713,8.643909088903776,1.3994161683529782,1.5210679111136953,1.5210679111136953,1.5210679111136953,6.549685389571685,0.0,0.0,2.3804761428476158,5.385164807134504,2.502421902782227,6.0,0.0,0.0,0.0,0.0,0.0,2.9372170411834237,2.049221191523319
FOB0756,2010-05-02,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,23246.0,2.0,0.0,2.7130440346793465,0.0,0.3266124817096891,7.681145747868596,2.3062221189732455,5.864801005088242,5.864801005088242,5.864801005088242,6.0,0.0,0.0,0.8053505403802271,0.0,1.0158603339043706,3.8543443854479693,0.0,0.0,0.0,0.0,0.0,2.9360600265480024,2.048413972010234
RAB0589,2010-09-11,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.31663249529185766,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.915831624764593,2.0343011335566925
HRB0351,2010-08-29,1.0,1.0,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,0.0,10.0,8.0,10.0,4.0,0.0,0.0,10.0,6.0,2.0,176194.0,10.0,0.0,3.148863849402353,0.5516772843673703,0.0,7.681145747868611,1.4483977544642848,1.8684655907850076,1.7964998691767535,1.7964998691767535,8.419251966245694,0.636184036127232,3.8666737690526305,1.0578977551742756,2.106819427861661,0.6998101333761134,4.06805723928714,0.0,3.0598494092904356,0.0,0.0,0.0,2.6532787228795187,2.029022911851434
QJR0688,2011-01-01,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,8.0,2.0,1.0,43401.0,8.0,0.0,7.681145747868609,0.24457552183777506,0.24457552183777506,9.726617991763288,2.160893557166222,0.5316641946979442,0.5316641946979441,0.5316641946979441,3.4486280392257824,0.5657646065486808,4.88044627937004,0.281030415880381,0.7566293640068019,0.5751503925028063,6.43262912838349,0.0,0.0,2.6464998582765658,0.0,0.0,2.5954808356989565,2.0262133622078298
MPT0376,2010-05-08,2.0,2.0,1.0,2.0,2.0,1.0,8.0,8.0,8.0,8.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,14677.0,4.0,0.0,5.385164807134503,0.28628780395992115,0.5935466705603163,8.643909088903774,1.3080062343051035,1.4053566383961524,1.4053566383961524,1.4053566383961524,9.683143040043614,0.46911744019658147,6.85866146659842,0.0,0.8609473719015035,0.5321032632197041,4.636606301170141,0.0,0.0,0.0,0.0,0.0,2.8934086773671623,2.018657216767788
FOB0756,2010-06-13,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,51952.0,3.0,0.0,2.0449509572706344,0.0,0.225105576293155,5.385164807134499,1.4981983744919827,2.8057676789365162,2.8057676789365162,2.8057676789365162,6.886298716166534,0.03185970553829753,1.8852458202715405,1.6572050209373157,0.0,1.1254988444957834,3.1608494343601077,0.0,0.0,0.0,0.0,6.0,2.1808926519293883,2.0099251059972474
NGC0058,2010-08-01,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,0.0,9.0,7.0,9.0,2.0,0.0,0.0,4.0,3.0,0.0,73318.0,4.0,0.0,2.4621441975479956,0.3057717924111908,0.3057717924111908,2.759762678953188,1.252735860594505,4.693224760633305,4.693224760633305,4.693224760633305,7.912093077448224,1.20799784684908,3.8073639444541847,1.0667218989310157,0.0,0.7430093260872603,2.343502745460032,0.0,4.2703185294294,0.0,0.0,0.0,2.5227132159084937,2.008306809321589
NGF0157,2010-05-02,3.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,5.0,5.0,2.0,162791.0,5.0,0.0,2.4696018284367,0.4532924978722177,1.1644136489799721,7.681145747868609,1.4171086570034948,2.515297072972448,2.515297072972448,2.515297072972448,10.0,0.8350963609791697,4.428982814728354,1.3663501747220703,1.6011031741725203,0.7791060864769462,3.6500518846691326,0.0,0.0,0.0,0.0,0.0,2.8717583504593507,2.0035523375297797
RSC0089,2010-06-13,2.0,2.0,1.0,9.0,9.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,45331.0,3.0,0.0,3.1958338432406843,0.2106807166581989,0.4461067621055628,4.805036375503386,0.7137057312701193,0.9958466831131697,0.9958466831131696,0.9958466831131696,7.681145747868609,0.41331478117749365,4.511816802551189,0.44139817617275234,0.0,0.6554553978089458,4.124510433672551,0.0,0.0,0.0,0.0,7.681145747868609,1.9622206279813483,1.9942006734181528
MGS0974,2010-11-20,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,3.0,2.0,1.0,48294.0,3.0,0.0,3.513101974028087,0.3328119901205619,0.3328119901205619,10.0,2.6993573877681847,2.442615639078041,2.442615639078041,2.442615639078041,6.0,1.635423266247873,7.467895713422373,0.27915596721820213,0.5371067277407524,0.5232485129223392,2.8949105867070726,0.0,0.0,0.0,0.0,0.0,2.85480017557513,1.9917210527268348
ILJ0526,2010-05-22,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,42558.0,2.0,0.0,8.219803746721155,1.17425080947992,1.098114542030489,8.643909088903776,1.4336373744743813,0.5929634776339736,0.5929634776339736,0.5929634776339736,4.800114153893733,0.386678791069891,8.643909088903776,0.8973246008217256,0.0,1.2334980736093686,5.398865721215258,0.0,0.0,0.0,0.0,0.0,2.8480509516521955,1.987012291850369
ILJ0526,2010-11-06,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,34862.0,1.0,0.0,7.681145747868608,0.07464299714576689,0.4947396086989475,7.681145747868609,0.5549981737291443,0.9474515194781806,0.9474515194781806,0.9474515194781806,6.0,0.37522584722164376,6.0,0.7803366544991469,2.1105794120443453,1.0830454404937264,6.0,0.0,0.0,0.0,0.0,0.0,2.835814200701563,1.9784750237452766
JRG0207,2011-01-28,2.0,1.0,1.0,7.0,7.0,1.0,8.0,8.0,8.0,8.0,0.0,6.0,6.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,18706.0,0.0,0.0,4.358898943540673,0.6807456457050175,1.684074159188166,5.10316113023357,5.10316113023357,5.021398587660975,5.021398587660975,5.021398587660975,5.021398587660975,0.7163369249441363,5.950964260172903,0.0,0.0,0.6497190754203744,0.0,0.0,0.0,0.0,0.0,0.0,2.8281893031672136,1.9731553277910792
RAW0915,2011-05-07,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,6.0,4.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,77571.0,3.0,0.0,6.47648694628682,0.4416153267020631,0.6569220149291267,8.643909088903802,1.469458710061023,1.9210825463539432,1.8743469562085788,1.8743469562085788,8.938489790494119,0.38908719825327115,3.602595422781026,0.945491222779078,0.0,0.7287534801347825,3.1266417455654003,0.0,0.0,0.0,0.0,0.0,2.8192692272434745,1.9669320190070754
ILJ0526,2011-01-30,2.0,2.0,1.0,2.0,2.0,1.0,9.0,9.0,9.0,9.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,33145.0,1.0,0.0,3.4067376187320866,0.10310087032812347,0.41166394170525344,7.042890971334735,1.7284218048350923,1.661751071552223,1.661751071552223,1.661751071552223,5.680308879676576,1.4367686469395575,6.499526171170689,0.8287555768268663,0.0,1.1608631308079005,3.0098739160994423,0.0,5.588650314503824,0.0,0.0,0.0,2.3505730207021682,1.964856195519177
ILJ0526,2010-08-01,2.0,2.0,1.0,3.0,3.0,1.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,44556.0,1.0,0.0,3.7465809702119137,0.11256042768590536,0.4681383270273131,5.224841862916521,1.8359748186196423,1.083813700427398,1.083813700427398,1.083813700427398,3.4948548059002826,0.3396120384877599,4.358898943540673,0.5955821039701343,2.0541778429027953,1.0051536122124307,2.2678923556245416,0.0,0.0,0.0,0.0,7.681145747868609,1.917353099643279,1.962897746670663
JGT0221,2010-07-15,7.0,3.0,6.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,114175.0,0.0,0.0,0.8750485837252688,0.9930436940872016,1.1569257374007058,0.0,6.0,6.0,6.0,6.0,0.0,0.9760634433727342,6.0,0.8252623639451294,0.0,0.9137648744006611,0.0,0.0,0.0,0.0,0.0,6.0,2.1081005028134,1.9591398856837676
QJR0688,2011-03-06,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,5.0,4.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,7.681145747868607,0.28915258842983027,0.28915258842983027,4.798214540391232,0.15135570518201907,0.8097946939079393,0.8097946939079393,0.8097946939079393,8.938489790494122,0.560912357175776,7.681145747868608,0.0,0.0,0.0,4.755506100046394,0.0,0.0,2.751622897751174,0.0,0.0,2.4832371019843604,1.956460307015347
AHM0410,2011-04-23,2.0,2.0,1.0,2.0,2.0,1.0,9.0,9.0,9.0,9.0,0.0,5.0,5.0,5.0,0.0,1.0,0.0,5.0,4.0,1.0,113815.0,5.0,0.0,6.0,0.35925368574042427,0.6003392874314978,6.0,1.3485648206202654,1.0834242804623142,0.9808240837586484,0.9808240837586484,6.0,0.8988850030208709,6.0,1.705168259741595,1.169407600383748,1.0820259546873023,6.0,0.0,0.0,1.5328126314415589,0.0,0.0,2.623122357709727,1.954849184682262
NGC0058,2010-12-12,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,6.0,3.0,0.0,72888.0,6.0,0.0,1.86594564605961,0.12959106310937876,0.12959106310937876,3.148863849402352,1.3950998241634909,4.781586130776056,4.781586130776056,4.781586130776056,9.698340489052306,0.4211967455401212,2.2121298686283715,1.165738052841454,0.0,0.8237528354998843,2.7778635912894303,0.0,2.9342754330939758,0.0,0.0,0.0,2.556372072714933,1.9541128084693704
GCL0016,2010-05-30,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,155671.0,5.0,0.0,3.5560359302367726,0.42050218319619176,0.6562573870678142,6.0,1.464502055359258,4.7677533783328805,4.7677533783328805,4.7677533783328805,6.0,0.3069669433656638,3.151200069764846,1.3840743238856101,0.0,0.7673849484621762,3.4049533178507434,0.0,0.0,0.0,0.0,0.0,2.7996264153512036,1.9532277316403746
MCF0600,2010-09-20,4.0,2.0,2.0,10.0,10.0,1.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3294882766697014,1.1411142291029894,2.5764727847253663,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7989248874624253,1.9527382935784365
TDS0984,2011-01-30,2.0,2.0,1.0,1.0,1.0,1.0,24.0,24.0,24.0,24.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,5.0,4.0,1.0,108483.0,5.0,0.0,2.999999999999999,0.3057479021904817,0.547860548575906,7.681145747868609,1.5052818548334264,1.8353502767636878,1.8353502767636878,1.8353502767636878,7.681145747868608,0.16912073796958324,2.01256836049841,1.263875774311868,1.8305061533231743,0.8116096813253162,3.3307711503663966,0.0,1.6081458680094602,1.86946973715134,0.0,0.0,2.4441126089088425,1.950857837612061
TAP0551,2010-10-29,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0,1.0,0.0,6.0,2.0,1.0,53249.0,0.0,0.0,7.042890971334735,0.4978650175429652,1.8170602724364944,5.385164807134504,5.385164807134504,0.0,0.0,0.0,0.0,0.876465173146504,10.0,0.4394331482503139,0.7411153390464327,0.7333299325110773,0.0,0.0,1.4824302080425578,6.0,0.0,0.0,1.9619597653173806,1.9433690344099492
THR0873,2010-12-21,2.0,1.0,1.0,7.0,2.0,1.0,25.0,25.0,14.0,25.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,10.0,4.0,3.0,95801.0,0.0,0.0,5.385164807134504,0.6324338789345384,1.693742313349661,10.0,0.5982759898480458,0.7391399024765194,0.7298758505320231,0.7298758505320231,10.0,0.386030023459846,6.0,0.8952724235341624,1.8411676226747726,0.7857822910915526,0.0,0.0,0.0,0.0,0.0,0.0,2.783477626220847,1.9419611345726842
CAH0936,2010-08-20,3.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,0.0,11.0,10.0,4.0,0.0,2.0,0.0,6.0,1.0,1.0,37779.0,0.0,0.0,3.1488638494023515,0.38342927194342735,1.0422768244469287,1.9282469230624102,1.8120087536924674,4.598376966760804,4.410738482095485,4.410738482095485,4.505387402138525,1.5372153016401142,8.452283162800335,0.0,0.701650800814062,0.6421867313669267,0.0,0.0,0.0,3.321319459121186,0.0,0.0,2.3945797060450227,1.9409769601924378
NGC0058,2010-03-07,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,5.0,2.0,1.0,70354.0,5.0,0.0,2.3062221189732472,0.3091854417793345,0.3091854417793345,7.68114574786861,1.530625435119151,3.9335460230294363,3.9335460230294363,3.9335460230294363,6.0,0.06834000114072472,2.433656633872412,0.8001661099448804,1.0332397302208784,0.7779881352728892,2.8343420970730673,0.0,1.86594564605961,0.0,0.0,0.0,2.616319746991683,1.9338245703465007
GCL0016,2011-03-20,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,9.0,1.0,1.0,47584.0,9.0,0.0,4.08192235062035,0.48831282484035815,0.6056241695511958,6.0,2.23606797749979,4.609603494445677,4.609603494445675,4.609603494445675,6.0,0.0,2.3533926702412313,0.0,0.5066716142440569,0.4941786117243391,4.5167815051016635,0.0,0.0,0.0,0.0,0.0,2.7716760484814884,1.9337274756847593
DMK0257,2010-06-28,2.0,1.0,1.0,2.0,2.0,1.0,9.0,9.0,9.0,9.0,1.0,5.0,5.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.7516228977511736,0.542080109054831,0.66756578548149,6.0,0.567091139154447,1.4709073659528025,1.458176034458634,1.458176034458634,6.0,0.8451919238091249,6.558260278423983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.681145747868606,1.8725509030944611,1.9316404002412548
NGF0157,2010-12-26,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,8.0,6.0,8.0,0.0,0.0,0.0,5.0,3.0,0.0,109071.0,5.0,0.0,1.8974468467454957,0.5142286204344889,0.5529321354747307,6.0,2.0655107938812756,4.890783589944404,4.890783589944405,4.890783589944405,6.0,0.9511223548105598,4.104168136236038,0.9637513839643818,0.0,0.8246655889641105,3.420302100570404,0.0,0.0,0.0,0.0,0.0,2.761256850740709,1.9264582679586342
BBS0039,2010-08-12,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32859991090192314,0.6142688970193013,6.0,6.0,6.0,6.0,6.0,0.0,0.6704083398205192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.059720398796433,1.9253863247416976
FOB0756,2011-03-06,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,23381.0,3.0,0.0,1.870795239526733,0.0,0.20584425425829908,5.385164807134504,1.3449572910732008,4.0971925534057165,4.0971925534057165,4.0971925534057165,10.0,0.025413254585430596,1.473722134935288,0.5026118907935694,1.5662665910264906,0.895118293586221,4.6124569012452215,0.0,0.0,0.0,0.0,0.0,2.7381051388128514,1.9103059107996638
SBH0537,2011-02-26,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,0.0,7.0,6.0,7.0,0.0,0.0,0.0,4.0,4.0,3.0,107252.0,4.0,0.0,4.081922350620349,0.525923706140778,0.727270322026023,6.0,2.907787720369902,3.459884745332372,3.459884745332373,3.459884745332373,6.0,0.5509858753926786,3.8505310765492173,0.5862724134272926,2.0182102948401908,0.6140744575343863,2.860698264633545,0.0,0.0,0.0,0.0,0.0,2.7379326192450235,1.9101855483104815
ILJ0526,2010-06-13,3.0,3.0,2.0,3.0,3.0,1.0,7.0,7.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,57974.0,3.0,0.0,5.061371105855483,1.1448021129456822,1.0801586536099927,8.219803746721155,1.9371511785192763,1.3956770477279692,1.3956770477279692,1.3956770477279692,6.36890209590984,0.5038741666516705,4.019419917637095,1.5676409864258822,0.0,1.1514895113353558,6.24455405884745,0.0,0.0,0.0,0.0,0.0,2.698039338006742,1.8823530265163315
